date;data_mean_global;data_mean_nh;data_mean_sh
1818-5-15;283.772944994204;285.28751964726;282.258370341148
1818-6-15;283.0439261716;283.776865432075;282.310986911125
1818-7-15;281.407897442234;280.49935359392;282.316441290547
1818-8-15;279.808970300108;277.442478511181;282.175462089035
1818-9-15;279.772776567556;277.543911574599;282.001641560513
1818-10-15;280.813002371169;279.656466301778;281.96953844056
1818-11-15;281.820630425737;281.538796659706;282.102464191767
1818-12-15;282.460716665607;282.784506397032;282.136926934182
1819-1-15;282.923790422904;283.61063006828;282.236950777528
1819-2-15;283.309347312002;284.269319107594;282.34937551641
1819-3-15;283.653802601683;284.914389677209;282.393215526158
1819-4-15;283.897030905732;285.451679850714;282.34238196075
1819-5-15;283.844108169459;285.358825136016;282.329391202902
1819-6-15;283.11531593575;283.848397509726;282.382234361774
1819-7-15;281.479605747129;280.571204212317;282.388007281941
1819-8-15;279.88106571933;277.514716243905;282.247415194756
1819-9-15;279.845304296422;277.616581616967;282.074026975877
1819-10-15;280.885984226728;279.729590470838;282.042377982618
1819-11-15;281.894064846774;281.612373394245;282.175756299303
1819-12-15;282.534578712639;282.858510757565;282.210646667713
1820-1-15;282.998031778183;283.68501373706;282.311049819306
1820-2-15;283.383896279514;284.344010388607;282.423782170421
1820-3-15;283.728564107146;284.989293496173;282.467834718119
1820-4-15;283.971886590796;285.52667784928;282.417095332313
1820-5-15;283.918928210107;285.433787490166;282.404068930049
1820-6-15;283.189982758083;283.923206645561;282.456758870605
1820-7-15;281.554016907345;280.645757686034;282.462276128656
1820-8-15;279.955133903724;277.5889267418;282.321341065648
1820-9-15;279.918957321386;277.690376955432;282.14753768734
1820-10-15;280.959165038751;279.802913596362;282.115416481139
1820-11-15;281.966731522441;281.685182383413;282.248280661468
1820-12-15;282.606704458632;282.930778817059;282.282630100205
1821-1-15;283.069604931282;283.756729203661;282.382480658903
1821-2-15;283.454920306595;284.41517672919;282.494663884001
1821-3-15;283.799057605183;285.059929307711;282.538185902655
1821-4-15;284.041883270225;285.59681684221;282.48694969824
1821-5-15;283.988470247193;285.503471840753;282.473468653634
1821-6-15;283.259103393838;283.992469594817;282.525737192859
1821-7-15;281.622737589651;280.714620681841;282.530854497461
1821-8-15;280.023464287336;277.657399438914;282.389529135759
1821-9-15;279.986895267932;277.758457215479;282.215333320385
1821-10-15;281.026696616732;279.870587487844;282.182805745619
1821-11-15;282.033831007229;281.752424181703;282.315237832755
1821-12-15;282.673334332473;282.997551004402;282.349117660545
1822-1-15;283.135715883294;283.822982469174;282.448449297414
1822-2-15;283.520451232769;284.480849968864;282.560052496673
1822-3-15;283.86393560838;285.12494962441;282.602921592351
1822-4-15;284.106023661659;285.661099547145;282.550947776173
1822-5-15;284.051785393837;285.566929300898;282.536641486775
1822-6-15;283.32153569362;284.0550442081;282.58802717914
1822-7-15;281.684267249721;280.776292655413;282.592241844029
1822-8-15;280.084109324063;277.718186789142;282.450031858985
1822-9-15;280.046711506903;277.818415767952;282.275007245855
1822-10-15;281.085777692755;279.929810877369;282.241744508141
1822-11-15;282.092308364331;281.811043852306;282.373572876356
1822-12-15;282.7313772239;283.05573620933;282.407018238471
1823-1-15;283.193531371511;283.880940270893;282.50612247213
1823-2-15;283.578284189462;284.538825239059;282.617743139865
1823-3-15;283.922068714453;285.183225043983;282.660912384922
1823-4-15;284.164777407234;285.719995606222;282.609559208247
1823-5-15;284.11150470854;285.626790929102;282.596218487977
1823-6-15;283.382527554735;284.116178382717;282.648876726754
1823-7-15;281.746782195108;280.838949914301;282.654614475915
1823-8-15;280.148341445093;277.782561223672;282.514121666513
1823-9-15;280.112798448456;277.884645023005;282.340951873906
1823-10-15;281.153800653217;279.997976151332;282.309625155102
1823-11-15;282.162292095602;281.881169897078;282.443414294126
1823-12-15;282.803290031388;283.127791330319;282.478788732457
1824-1-15;283.267285114131;283.954836327014;282.579733901249
1824-2-15;283.653734279641;284.614417642739;282.693050916543
1824-3-15;283.999014118127;285.260312761159;282.737715475095
1824-4-15;284.242960643848;285.798321156336;282.687600131359
1824-5-15;284.19061868289;285.706047216953;282.675190148826
1824-6-15;283.462251094464;284.196044235946;282.728457952981
1824-7-15;281.826791534364;280.919101567059;282.73448150167
1824-8-15;280.228310229008;277.862672321089;282.593948136927
1824-9-15;280.192397733142;277.964386621193;282.420408845091
1824-10-15;281.23269890577;280.077016717387;282.388381094154
1824-11-15;282.240155194098;281.959175309076;282.521135079121
1824-12-15;282.879781264885;283.204424877317;282.555137652452
1825-1-15;283.342065182671;284.029758709054;282.654371656287
1825-2-15;283.726461294243;284.687286970842;282.765635617644
1825-3-15;284.069343600797;285.33078455733;282.807902644264
1825-4-15;284.310545527571;285.866048353561;282.755042701581
1825-5-15;284.255113166358;285.770684013923;282.739542318793
1825-6-15;283.523346290393;284.257281745377;282.789410835409
1825-7-15;281.884234800413;280.976687146609;282.791782454218
1825-8-15;280.281905361187;277.916409766769;282.647400955605
1825-9-15;280.242004965808;278.01413616736;282.469873764256
1825-10-15;281.278234911631;280.122695036749;282.433774786513
1825-11-15;282.281593084211;282.00075551269;282.562430655733
1825-12-15;282.917150588658;283.241936514591;282.592364662724
1826-1-15;283.375451927859;284.063287767744;282.687616087974
1826-2-15;283.756007886954;284.716975877055;282.795039896853
1826-3-15;284.095248905486;285.35683217552;282.833665635452
1826-4-15;284.333064847043;285.888709986534;282.777419707552
1826-5-15;284.274553631932;285.790266792998;282.758840470866
1826-6-15;283.540019970034;284.274097738519;282.805942201549
1826-7-15;281.898431054149;280.991025713845;282.805836394452
1826-8-15;280.293890465291;277.928537184374;282.659243746208
1826-9-15;280.252022112809;278.024295627862;282.479748597755
1826-10-15;281.286504210307;280.131106648926;282.441901771688
1826-11-15;282.288311559594;282.007616301574;282.569006817614
1826-12-15;282.922492182027;283.247420421462;282.597563942592
1827-1-15;283.379567496747;284.067545650133;282.691589343361
1827-2-15;283.759025205144;284.720135508746;282.797914901542
1827-3-15;284.097272663014;285.35899824655;282.835547079478
1827-4-15;284.334176650194;285.889964103186;282.778389197202
1827-5-15;284.274814135886;285.790669610454;282.758958661319
1827-6-15;283.539503162665;284.273723244652;282.805283080679
1827-7-15;281.897252270297;280.989989243495;282.804515297099
1827-8-15;280.292207232171;277.926996264756;282.657418199586
1827-9-15;280.250034150009;278.022449978564;282.477618321454
1827-10-15;281.284453429788;280.129198181909;282.439708677668
1827-11-15;282.286482065689;282.00592912117;282.567035010207
1827-12-15;282.921210271443;283.246280824379;282.596139718507
1828-1-15;283.379201658565;284.067322125453;282.691081191677
1828-2-15;283.759986120816;284.721238737919;282.798733503713
1828-3-15;284.100013206366;285.361881103403;282.838145309329
1828-4-15;284.339191887426;285.89512165392;282.783262120932
1828-5-15;284.282638634844;285.798636422913;282.766640846776
1828-6-15;283.550645023832;284.28500741932;282.816282628344
1828-7-15;281.912123935592;281.005003222291;282.819244648893
1828-8-15;280.31112214695;277.946053493036;282.676190800864
1828-9-15;280.273206763064;278.04576490512;282.500648621008
1828-10-15;281.311999193345;280.156886258966;282.467112127723
1828-11-15;282.318417435408;282.03800680439;282.598828066425
1828-12-15;282.957452706423;283.282665572861;282.632239839986
1829-1-15;283.419569621337;284.107832401726;282.731306840948
1829-2-15;283.804199077348;284.765594007953;282.842804146744
1829-3-15;284.147691626061;285.4097018366;282.885681415523
1829-4-15;284.389857243122;285.945929323117;282.833785163127
1829-5-15;284.335715658772;285.851855760342;282.819575557202
1829-6-15;283.605540711701;284.34004542069;282.871036002712
1829-7-15;281.968326967974;281.061348568175;282.875305367773
1829-8-15;280.368209352861;278.003283012449;282.733135693274
1829-9-15;280.330843119962;278.10354357552;282.558142664405
1829-10-15;281.369937827135;280.214967206257;282.524908448012
1829-11-15;282.376499620437;282.096231302921;282.656767937953
1829-12-15;283.015607865483;283.340963045422;282.690252685545
1830-1-15;283.477815325666;284.166220419556;282.789410231776
1830-2-15;283.862641046626;284.824178290731;282.90110380252
1830-3-15;284.206523728412;285.468676252451;282.944371204372
1830-4-15;284.449361495114;286.005575888611;282.893147101618
1830-5-15;284.396261154608;285.912543569679;282.879978739536
1830-6-15;283.667513620913;284.402160643404;282.932866598423
1830-7-15;282.032016377786;281.125180291488;282.938852464084
1830-8-15;280.433796572294;278.069012545383;282.798580599206
1830-9-15;280.398401679836;278.171244448895;282.625558910778
1830-10-15;281.439433480071;280.284605172695;282.594261787447
1830-11-15;282.447790340854;282.167664336839;282.727916344869
1830-12-15;283.088443849599;283.413941343038;282.762946356159
1831-1-15;283.551838991496;284.240386398888;282.863291584105
1831-2-15;283.93738703399;284.899066591597;282.975707476383
1831-3-15;284.281418898924;285.543713736464;283.019124061383
1831-4-15;284.52372493219;286.080081639188;282.967368225193
1831-5-15;284.469304661736;285.985729390308;282.952879933163
1831-6-15;283.738413529548;284.473202865539;283.003624193556
1831-7-15;282.100063560207;281.19336978741;283.006757333004
1831-8-15;280.498415551809;278.133773838399;282.863057265219
1831-9-15;280.459150630781;278.23213571334;282.686165548221
1831-10-15;281.496004227803;280.341318233928;282.650690221678
1831-11-15;282.500008361762;282.220024671249;282.779992052276
1831-12-15;283.136268271096;283.461908078037;282.810628464154
1832-1-15;283.595362592023;284.284052312915;282.90667287113
1832-2-15;283.97683624301;284.938658114118;283.015014371902
1832-3-15;284.317153796932;285.579590947974;283.05471664589
1832-4-15;284.556239250704;286.112738271202;282.999740230205
1832-5-15;284.499225642548;286.015792684621;282.982658600474
1832-6-15;283.766453853998;284.50138550349;283.031522204505
1832-7-15;282.126900139896;281.220348680601;283.033451599192
1832-8-15;280.524670461702;278.160171061793;282.889169861611
1832-9-15;280.485391109205;278.258518505266;282.712263713144
1832-10-15;281.522742676452;280.368198996079;282.677286356825
1832-11-15;282.527702345692;282.24786096868;282.807543722705
1832-12-15;283.165320518728;283.49110263917;282.839538398285
1833-1-15;283.626120995143;284.314953029537;282.937288960749
1833-2-15;284.009593856767;284.971558041376;283.047629672157
1833-3-15;284.352148839839;285.614728304382;283.089569375296
1833-4-15;284.59365510464;286.15029643864;283.03701377064
1833-5-15;284.53919085962;286.055900215195;283.022481504045
1833-6-15;283.809046554024;284.544120517018;283.07397259103
1833-7-15;282.172154373427;281.265745227632;283.078563519221
1833-8-15;280.572575636084;278.208218549676;282.936932722492
1833-9-15;280.535891988582;278.309161698144;282.762622279019
1833-10-15;281.575739381764;280.421338014892;282.730140748636
1833-11-15;282.583050354675;282.303351291164;282.862749418187
1833-12-15;283.222830665916;283.54875509986;282.896906231972
1834-1-15;283.685559471862;284.374533819757;282.996585123967
1834-2-15;284.070682211143;285.032788709254;283.108575713032
1834-3-15;284.414563976793;285.677285754838;283.151842198748
1834-4-15;284.65702928589;286.213812933391;283.100245638389
1834-5-15;284.603111703679;286.119963372755;283.086260034603
1834-6-15;283.873073728194;284.608290004689;283.137857451699
1834-7-15;282.235898027856;281.329631195563;283.142164860149
1834-8-15;280.635719793814;278.271505020908;282.99993456672
1834-9-15;280.5981945548;278.371606577864;282.824782531736
1834-10-15;281.637032143802;280.482773090431;282.791291197173
1834-11-15;282.643238982012;282.363682232002;282.922795732021
1834-12-15;283.281894710171;283.607961457616;282.955827962726
1835-1-15;283.743552366806;284.432669028202;283.054435705409
1835-2-15;284.127731272688;285.0899800843;283.165482461076
1835-3-15;284.470870402997;285.733734494543;283.208006311451
1835-4-15;284.712868156957;286.26979411796;283.155942195955
1835-5-15;284.658831981959;286.175825964537;283.141837999382
1835-6-15;283.929081863452;284.664440453449;283.193723273455
1835-7-15;282.292559468647;281.386434949855;283.198683987439
1835-8-15;280.693321823728;278.329249364323;283.057394283133
1835-9-15;280.656946204825;278.43050054139;282.88339186826
1835-10-15;281.697064192321;280.542947452452;282.851180932191
1835-11-15;282.704603954804;282.425189518295;282.984018391312
1835-12-15;283.344566880412;283.670775941358;283.018357819466
1836-1-15;283.807427755067;284.496686729965;283.118168780169
1836-2-15;284.192627646937;285.155018772051;283.230236521824
1836-3-15;284.536527278598;285.799533683645;283.273520873551
1836-4-15;284.778946796669;286.336015071173;283.221878522165
1836-5-15;284.724915395937;286.242051692016;283.207779099858
1836-6-15;283.994687012993;284.730187916491;283.259186109495
1836-7-15;282.357234633567;281.451252428276;283.263216838858
1836-8-15;280.75669387014;278.392763724237;283.120624016044
1836-9-15;280.718720930384;278.49241758045;282.945024280318
1836-10-15;281.757026326232;280.603051899863;282.9110007526
1836-11-15;282.762617157813;282.483345034806;283.04188928082
1836-12-15;283.400573744813;283.726925119261;283.074222370366
1837-1-15;283.861449804699;284.550851093098;283.1720485163
1837-2-15;284.244765337185;285.2072987758;283.282231898571
1837-3-15;284.586959996391;285.85010871494;283.323811277843
1837-4-15;284.827932860483;286.385143448488;283.270722272478
1837-5-15;284.772792055794;286.290070665374;283.255513446213
1837-6-15;284.041863163966;284.777506380966;283.306219946967
1837-7-15;282.404114320391;281.498274428602;283.30995421218
1837-8-15;280.803629991838;278.439842159436;283.167417824241
1837-9-15;280.76601455806;278.539853521628;282.992175594493
1837-10-15;281.804926703064;280.651094590197;282.958758815931
1837-11-15;282.811321699057;282.532191889551;283.090451508563
1837-12-15;283.450228037805;283.776721725754;283.123734349857
1838-1-15;283.91214760885;284.601691210751;283.22260400695
1838-2-15;284.296548583985;285.2592243361;283.333872831869
1838-3-15;284.639818789405;285.903109821455;283.376527757356
1838-4-15;284.881805475357;286.439158376864;283.324452573851
1838-5-15;284.827564940251;286.344985863332;283.310144017169
1838-6-15;284.097373768789;284.83315929929;283.361588238289
1838-7-15;282.460191384472;281.554493806184;283.36588896276
1838-8-15;280.860123855588;278.496478336686;283.223769374489
1838-9-15;280.82279792885;278.596779205919;283.048816651782
1838-10-15;281.861894655232;280.708204855866;283.015584454598
1838-11-15;282.868391673907;282.589404177902;283.147379169912
1838-12-15;283.507339843603;283.833975845053;283.180703842152
1839-1-15;283.969263420826;284.658949336228;283.279577505425
1839-2-15;284.353652944335;285.316471009952;283.390834878718
1839-3-15;284.696918607291;285.960351952842;283.43348526174
1839-4-15;284.9389300269;286.496425241908;283.381434811893
1839-5-15;284.88476586854;286.402329105122;283.367202631957
1839-6-15;284.154724648897;284.890652492898;283.418796804895
1839-7-15;282.517781273274;281.612226008488;283.423336538061
1839-8-15;280.918052726362;278.554549520962;283.281555931762
1839-9-15;280.881176614917;278.655300205487;283.107053024347
1839-10-15;281.92084484995;280.767297364086;283.074392335814
1839-11-15;282.928045930678;282.649200748175;283.206891113182
1839-12-15;283.56784157587;283.894619890821;283.241063260918
1840-1-15;284.030766902074;284.720595130976;283.340938673171
1840-2-15;284.416323308087;285.379283687205;283.453362928968
1840-3-15;284.760931847113;286.024507506165;283.497356188061
1840-4-15;285.0044729964;286.562110524909;283.446835467891
1840-5-15;284.952036281364;286.469741831448;283.43433073128
1840-6-15;284.223930374179;284.960000531682;283.487860216676
1840-7-15;282.58910939355;281.683696442264;283.494522344835
1840-8-15;280.991626778539;278.62826588664;283.354987670438
1840-9-15;280.957053431584;278.731319335655;283.182787527512
1840-10-15;281.999014559376;280.845609387013;283.152419731739
1840-11-15;283.008431956809;282.729729087807;283.287134825812
1840-12-15;283.65030063833;283.977221266782;283.323380009877
1841-1-15;284.115089016167;284.805059558571;283.425118473763
1841-2-15;284.502231784795;285.465334477415;283.539129092175
1841-3-15;284.848083293098;286.111801265651;283.584365320544
1841-4-15;285.092457314002;286.650237156012;283.534677471992
1841-5-15;285.040376668603;286.558224532188;283.522528805018
1841-6-15;284.312084089245;285.048296560249;283.575871618241
1841-7-15;282.676516254076;281.771245616291;283.58178689186
1841-8-15;281.077787383387;278.71456880499;283.441005961784
1841-9-15;281.041536385835;278.815944603407;283.267128168262
1841-10-15;282.081456474329;280.928193615467;283.234719333191
1841-11-15;283.08853744998;282.80997689448;283.367098005481
1841-12-15;283.727842333456;284.05490527541;283.400779391502
1842-1-15;284.189907543201;284.880020399106;283.499794687295
1842-2-15;284.57423577991;285.537480786031;283.610990773789
1842-3-15;284.917249398683;286.181109684738;283.653389112628
1842-4-15;285.158830178667;286.716752334178;283.600908023156
1842-5-15;285.104068947174;286.622059124261;283.586078770088
1842-6-15;284.373276180027;285.109630964533;283.636921395521
1842-7-15;282.735424969995;281.830296645712;283.640553294278
1842-8-15;281.134604126862;278.771527861966;283.497680391758
1842-9-15;281.096419798159;278.870970329233;283.321869267085
1842-10-15;282.134532435669;280.981411890309;283.28765298103
1842-11-15;283.139899079379;282.861480837379;283.418317321378
1842-12-15;283.777549988827;284.104755244282;283.450344733372
1843-1-15;284.237988821335;284.928243990742;283.547733651928
1843-2-15;284.620685516471;285.584072836093;283.657298196849
1843-3-15;284.962029668209;286.226032267765;283.698027068653
1843-4-15;285.201870294569;286.759934763582;283.643805825556
1843-5-15;285.145265461739;286.663397952327;283.627132971151
1843-6-15;284.41249293105;285.148990029057;283.675995833043
1843-7-15;282.772525782559;281.867539771777;283.677511793341
1843-8-15;281.169546360007;278.806612408612;283.532480311402
1843-9-15;281.129271152323;278.903963996898;283.354578307748
1843-10-15;282.165470952688;281.012492720829;283.318449184548
1843-11-15;283.169213142491;282.890937213992;283.447489070989
1843-12-15;283.805638322667;284.132985891624;283.478290753711
1844-1-15;284.265360491939;284.955757974847;283.574963009031
1844-2-15;284.647959931273;285.611489564397;283.68443029815
1844-3-15;284.989936576044;286.254081489102;283.725791662987
1844-4-15;285.231249785672;286.789456568186;283.673043003158
1844-5-15;285.177067967742;286.695342771831;283.658793163653
1844-6-15;284.447779211169;285.184418622677;283.711139799661
1844-7-15;282.812414466728;281.907570769448;283.717258164008
1844-8-15;281.215026711972;278.852235074079;283.577818349866
1844-9-15;281.181160616179;278.955995774256;283.406325458103
1844-10-15;282.224415152883;281.071579234525;283.377251071241
1844-11-15;283.235685883818;282.957552268821;283.513819498815
1844-12-15;283.879941590275;284.207431472733;283.552451707818
1845-1-15;284.347624451322;285.038164247731;283.657084654913
1845-2-15;284.738142928279;285.701814874904;283.774470981655
1845-3-15;285.087825136869;286.352112363428;283.823537910311
1845-4-15;285.336458616861;286.894807712877;283.778109520846
1845-5-15;285.289039956192;286.807457073783;283.770622838602
1845-6-15;284.565785424127;285.302567149137;283.829003699118
1845-7-15;282.935585605082;282.030884221303;283.840286988861
1845-8-15;281.342482475258;278.979833150866;283.705131799651
1845-9-15;281.312043195152;279.08702066673;283.537065723575
1845-10-15;282.357889232332;281.205195627475;283.510582837189
1845-11-15;283.370938642568;283.092947341072;283.648929944064
1845-12-15;284.016182701186;284.343814897145;283.688550505228
1846-1-15;284.48408608129;285.174768191201;283.79340397138
1846-2-15;284.874079738235;285.837893998361;283.910265478109
1846-3-15;285.222514281778;286.486943821837;283.958084741718
1846-4-15;285.469199745723;287.02769115524;283.910708336207
1846-5-15;285.419155212045;286.937714643136;283.900595780953
1846-6-15;284.69261944404;285.429543482551;283.95569540553
1846-7-15;283.058517394193;282.153958323915;283.963076464471
1846-8-15;281.46101304031;279.098506029419;283.823520051201
1846-9-15;281.425834317329;279.200954102407;283.65071453225
1846-10-15;282.466763625662;281.314212334306;283.619314917018
1846-11-15;283.474879953921;283.197030965927;283.752728941916
1846-12-15;284.115335510274;284.443110019734;283.787561000813
1847-1-15;284.578755900665;285.269580324076;283.887931477253
1847-2-15;284.964733013291;285.928689586918;284.000776439663
1847-3-15;285.309778390752;286.574350244313;284.045206537191
1847-4-15;285.553862999696;287.112496722713;283.995229276678
1847-5-15;285.502166854935;287.020868599528;283.983465110342
1847-6-15;284.775089652611;285.512156004623;284.038023300599
1847-7-15;283.141692140176;282.2372753834;284.046108896953
1847-8-15;281.546073471751;279.183708774361;283.908438169141
1847-9-15;281.513799343249;279.289061441829;283.738537244668
1847-10-15;282.55848920392;281.406080226066;283.710898181774
1847-11-15;283.571059091212;283.293352416719;283.848765765706
1847-12-15;284.216498262131;284.544415085092;283.888581439169
1848-1-15;284.685269371458;285.376236108371;283.994302634545
1848-2-15;285.076801356226;286.040900243354;284.112702469097
1848-3-15;285.427442807875;286.692156974937;284.162728640813
1848-4-15;285.677001741886;287.235777778405;284.118225705367
1848-5-15;285.630495221911;287.149339280005;284.111651163817
1848-6-15;284.90815999293;285.645368658443;284.170951327417
1848-7-15;283.278904839439;282.374630396163;284.183179282714
1848-8-15;281.686782154395;279.324559770506;284.049004538284
1848-9-15;281.657369579029;279.43277399111;283.881965166947
1848-10-15;282.704299159777;281.552032495424;283.85656582413
1848-11-15;283.718499531282;283.44093517029;283.996063892275
1848-12-15;284.364972547739;284.693031684202;284.036913411276
1849-1-15;284.834193461122;285.525302511536;284.143084410707
1849-2-15;285.225603805655;286.189845006285;284.261362605025
1849-3-15;285.575564769967;286.840421250531;284.310708289403
1849-4-15;285.823896966733;287.382815316753;284.264978616713
1849-5-15;285.775630056795;287.29461642839;284.2566436852
1849-6-15;285.051013382323;285.788364361337;284.313662403308
1849-7-15;283.418970929623;282.514838799849;284.323103059397
1849-8-15;281.823622224917;279.46154215453;284.185702295304
1849-9-15;281.7906594923;279.566206217883;284.015112766717
1849-10-15;282.833831080532;281.68170672968;283.985955431384
1849-11-15;283.844181926576;283.566759879085;284.121603974066
1849-12-15;284.486830186947;284.815031636911;284.158628736983
1850-1-15;284.944656165892;285.629154382051;284.260157949734
1850-2-15;285.33379177202;286.291158998961;284.376424545079
1850-3-15;285.68282529315;286.941396257505;284.424254328795
1850-4-15;285.931178861779;287.485812239433;284.376545484125
1850-5-15;285.88592837839;287.405460561105;284.366396195675
1850-6-15;285.166409774479;285.911601423396;284.421218125562
1850-7-15;283.535435169395;282.642747429015;284.428122909774
1850-8-15;281.936464955225;279.583064416028;284.289865494422
1850-9-15;281.901050552666;279.68194724474;284.120153860592
1850-10-15;282.941449012576;281.790640371157;284.092257653995
1850-11-15;283.950587411799;283.670001731253;284.231173092345
1850-12-15;284.594220910059;284.91664300345;284.271798816669
1851-1-15;285.062186270545;285.747256714085;284.377115827004
1851-2-15;285.454612618704;286.412588323841;284.496636913568
1851-3-15;285.807019565383;287.066202448955;284.547836681811
1851-4-15;286.058745574905;287.613939908817;284.503551240994
1851-5-15;286.016688690945;287.536621825256;284.496755556635
1851-6-15;285.300121015748;286.045458677247;284.55478335425
1851-7-15;283.671992646514;282.779338788787;284.564646504241
1851-8-15;282.075738690955;279.72250586824;284.42897151367
1851-9-15;282.04268870732;279.823908706363;284.261468708276
1851-10-15;283.085164171303;281.934861577288;284.235466765318
1851-11-15;284.096026614885;283.81614687015;284.37590635962
1851-12-15;284.741013624775;285.064269742038;284.417757507512
1852-1-15;285.210038282149;285.896020797396;284.524055766903
1852-2-15;285.603128119977;286.562053323481;284.644202916472
1852-3-15;285.955887820865;287.216021636633;284.695754005097
1852-4-15;286.207688563156;287.763775581116;284.651601545195
1852-5-15;286.165357778203;287.686005728041;284.644709828364
1852-6-15;285.448222045858;286.193992509965;284.702451581751
1852-7-15;283.819505446809;282.92714778845;284.711863105168
1852-8-15;282.222685845347;279.869871190652;284.575500500042
1852-9-15;282.18886406276;279.970648065855;284.407080059665
1852-10-15;283.230444390441;282.080881420404;284.380007360477
1852-11-15;284.240228597374;283.961282908126;284.519174286621
1852-12-15;284.8839471331;285.208252971309;284.559641294891
1853-1-15;285.351546282978;286.038584416416;284.66450814954
1853-2-15;285.743088946386;286.70308383847;284.783094054302
1853-3-15;286.094221167157;287.355406176951;284.833036157362
1853-4-15;286.344357969177;287.901423688631;284.787292249722
1853-5-15;286.300277143615;287.821723074463;284.778831212768
1853-6-15;285.581368806736;286.327662305485;284.835075307987
1853-7-15;283.951119082058;283.059210442744;284.843027721372
1853-8-15;282.353042710884;280.000906375265;284.705179046504
1853-9-15;282.317998665078;280.100711881573;284.535285448583
1853-10-15;283.358427178718;282.21007126374;284.506783093697
1853-11-15;284.367036963703;284.089593191173;284.644480736232
1853-12-15;285.009513026331;285.3355443784;284.683481674261
1854-1-15;285.47578088337;286.164658458233;284.786903308507
1854-2-15;285.865921861758;286.827887469555;284.90395625396
1854-3-15;286.215568344039;287.478827186181;284.952309501897
1854-4-15;286.464135248693;288.023331227154;284.904939270232
1854-5-15;286.418319427959;287.94185846392;284.894780391997
1854-6-15;285.697527918627;286.445795895099;284.949259942155
1854-7-15;284.065435514808;283.175371874685;284.955499154932
1854-8-15;282.465574015363;280.11523087751;284.815917153216
1854-9-15;282.428634332472;280.213107617066;284.644161047878
1854-10-15;283.467137460205;282.320531783981;284.613743136429
1854-11-15;284.473761329307;284.19807268273;284.749449975883
1854-12-15;285.114201334789;285.441931080318;284.78647158926
1855-1-15;285.57840488204;286.268820677508;284.887989086572
1855-2-15;285.966540052717;286.929906984984;285.00317312045
1855-3-15;286.314267036431;287.578767046234;285.049767026629
1855-4-15;286.561049685673;288.121288105003;285.000811266343
1855-5-15;286.51356701117;288.037872455528;284.989261566812
1855-6-15;285.79128904863;286.539980096826;285.042598000433
1855-7-15;284.158095446921;283.268312586184;285.047878307658
1855-8-15;282.557566370117;280.207635895682;284.907496844553
1855-9-15;282.520248649087;280.305281905625;284.735215392548
1855-10-15;283.558718333307;282.41283918565;284.704597480964
1855-11-15;284.565616266236;284.290832861993;284.840399670478
1855-12-15;285.206634765487;285.53539756389;284.877871967084
1856-1-15;285.671793112227;286.363341641222;284.980244583233
1856-2-15;286.061178714628;287.025742202348;285.096615226908
1856-3-15;286.410530037697;287.676263981167;285.144796094226
1856-4-15;286.659344067784;288.220809951015;285.097878184552
1856-5-15;286.614257036255;288.139695590399;285.088818482111
1856-6-15;285.894788102253;286.644441391872;285.145134812634
1856-7-15;284.265027312646;283.376105075518;285.153949549773
1856-8-15;282.668577522689;280.319558444183;285.017596601196
1856-9-15;282.635726700548;280.421739660551;284.849713740545
1856-10-15;283.678996156165;282.534186901552;284.823805410777
1856-11-15;284.690867229516;284.417257728651;284.964476730381
1856-12-15;285.336911398611;285.666894241794;285.006928555428
1857-1-15;285.80718375293;286.500029050878;285.114338454982
1857-2-15;286.201409102248;287.167245193131;285.235573011364
1857-3-15;286.555370643819;287.822315073038;285.2884262146
1857-4-15;286.80849045988;288.37104178147;285.245939138291
1857-5-15;286.767220928145;288.293493742931;285.240948113359
1857-6-15;286.051029251646;286.80115581207;285.300902691223
1857-7-15;284.424184979168;283.535545457734;285.312824500602
1857-8-15;282.8302422032;280.481605040702;285.178879365698
1857-9-15;282.799259569157;280.585778811767;285.012740326547
1857-10-15;283.843898911574;282.699751710955;284.988046112193
1857-11-15;284.856631848095;284.583860007952;285.129403688238
1857-12-15;285.50307562422;285.833988682215;285.172162566225
1858-1-15;285.973428533867;286.667228937681;285.279628130054
1858-2-15;286.367387972085;287.33416647229;285.400609471881
1858-3-15;286.720890208468;287.988723950344;285.453056466592
1858-4-15;286.973460515011;288.536781062619;285.410139967403
1858-5-15;286.931538480641;288.458326167039;285.404750794243
1858-6-15;286.214718926672;286.964989107526;285.464448745819
1858-7-15;284.587645410516;283.698997900603;285.476292920429
1858-8-15;282.993973834516;280.645523735716;285.342423933315
1858-9-15;282.963487893952;280.750416042354;285.17655974555
1858-10-15;284.008894810922;282.865411789092;285.152377832752
1858-11-15;285.022551404762;284.750720131446;285.294382678077
1858-12-15;285.670019192476;286.002060794464;285.337977590488
1859-1-15;286.141545249391;286.836590834919;285.446499663863
1859-2-15;286.536691647531;287.504791292459;285.568592002603
1859-3-15;286.891453960593;288.160641716744;285.622266204442
1859-4-15;287.145362911525;288.709998886988;285.580726936062
1859-5-15;287.10473982977;288.632661138657;285.576818520883
1859-6-15;286.389211044685;287.140308352772;285.638113736599
1859-7-15;284.763714438574;283.875780870599;285.65164800655
1859-8-15;283.171919897762;280.824399352291;285.519440443234
1859-9-15;283.143297233472;280.9313991225;285.355195344443
1859-10-15;284.190614723639;283.048585289364;285.332644157913
1859-11-15;285.206119533092;284.93604421697;285.476194849214
